time,f1,f2,f3
6/07/2022 14:00,1.293313812,4.465592972,
6/07/2022 15:00,1.45192777,4.404587604,
6/07/2022 16:00,1.244509517,,
6/07/2022 17:00,1.110297706,,
6/07/2022 18:00,1.098096633,,
6/07/2022 19:00,1.248576541,5.002440215,
6/07/2022 20:00,1.224174394,4.654709614,
6/07/2022 21:00,1.228241419,4.685212299,
6/07/2022 22:00,1.268911664,4.642508541,
7/07/2022 0:00,1.177403612,,
7/07/2022 1:00,1.214006833,,
7/07/2022 2:00,1.275012201,,
7/07/2022 3:00,1.220107369,,
7/07/2022 4:00,1.183504148,,
7/07/2022 5:00,1.201805759,,
7/07/2022 6:00,1.240442492,,
7/07/2022 7:00,1.177403612,,
7/07/2022 8:00,1.201805759,,
7/07/2022 9:00,1.195705222,,
7/07/2022 10:00,1.189604685,,
7/07/2022 11:00,1.195705222,,
7/07/2022 12:00,1.189604685,,
7/07/2022 13:00,1.098096633,,
7/07/2022 14:00,1.195705222,,
7/07/2022 15:00,1.244509517,4.29477794,
7/07/2022 16:00,1.285179762,4.306979014,
7/07/2022 17:00,1.293313812,4.29477794,
7/07/2022 18:00,1.281112738,,
7/07/2022 19:00,1.203839271,,
7/07/2022 20:00,1.244509517,,
7/07/2022 21:00,1.195705222,,
7/07/2022 22:00,1.085895559,,
8/07/2022 0:00,1.287213275,,
8/07/2022 1:00,1.189604685,,
8/07/2022 2:00,1.21197332,,
8/07/2022 3:00,1.281112738,,
8/07/2022 4:00,1.216040345,,
8/07/2022 5:00,1.220107369,,
8/07/2022 6:00,1.252643566,,
8/07/2022 7:00,1.293313812,,
8/07/2022 8:00,1.252643566,,
8/07/2022 9:00,1.195705222,,
8/07/2022 10:00,1.232308443,,
8/07/2022 11:00,1.201805759,,
8/07/2022 12:00,1.299414348,,
8/07/2022 13:00,1.256710591,,
8/07/2022 14:00,1.262811127,,
8/07/2022 15:00,1.311615422,,
8/07/2022 16:00,1.281112738,,
8/07/2022 17:00,1.281112738,,
8/07/2022 21:00,1.342118106,,
8/07/2022 22:00,1.378721327,,
9/07/2022 0:00,1.305514885,,
9/07/2022 1:00,1.329917033,,
9/07/2022 2:00,1.244509517,,
9/07/2022 3:00,1.317715959,,
9/07/2022 4:00,1.317715959,,
9/07/2022 5:00,1.281112738,,
9/07/2022 6:00,1.293313812,,
9/07/2022 7:00,1.281112738,,
9/07/2022 8:00,1.189604685,,
9/07/2022 9:00,1.171303075,,
9/07/2022 10:00,1.226207906,,
9/07/2022 11:00,1.207906296,,
9/07/2022 12:00,1.189604685,,
9/07/2022 13:00,1.098096633,,
9/07/2022 14:00,1.232308443,,
9/07/2022 15:00,1.305514885,,
9/07/2022 16:00,1.323816496,,
9/07/2022 17:00,1.248576541,,
9/07/2022 18:00,1.240442492,,
9/07/2022 19:00,1.248576541,,
9/07/2022 20:00,1.260777615,,
9/07/2022 21:00,1.236375468,4.233772572,
9/07/2022 22:00,1.289246787,4.221571498,
10/07/2022 0:00,1.216040345,4.270375793,
